Drug A,Drug B,Strain,Bliss Score,p-value,Interaction Type,Drug A Inchikey,Drug B Inchikey,Specie,Drug Pair
oritavancin,streptomycin,staphylococcus aureus dsm 20231,-0.1114,0.0031360500313605,synergy,VHFGEBVPHAGQPI-LXKZPTCJSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,staphylococcus aureus,"('UCSJYZPVAKXKNQ-HZYVHMACSA-N', 'VHFGEBVPHAGQPI-LXKZPTCJSA-N')"
penicillin g,sulfamethoxazol,staphylococcus aureus dsm 20231,-0.0626,0.0340598851507254,neutral,JGSARLDLIJGVTE-MBNYWOFBSA-N,JLKIGFTWXXRPMT-UHFFFAOYSA-N,staphylococcus aureus,"('JGSARLDLIJGVTE-MBNYWOFBSA-N', 'JLKIGFTWXXRPMT-UHFFFAOYSA-N')"
puromycin,trimethoprim,staphylococcus aureus dsm 20231,0.1133,0.0085731071863227,antagonism,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
pyocyanin,trimethoprim,staphylococcus aureus dsm 20231,0.163,0.0018156079128929,antagonism,YNCMLFHHXWETLD-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'YNCMLFHHXWETLD-UHFFFAOYSA-N')"
sulfamethoxazol,trimethoprim,staphylococcus aureus dsm 20231,-0.4806,0.0018156079128929,synergy,JLKIGFTWXXRPMT-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'JLKIGFTWXXRPMT-UHFFFAOYSA-N')"
teicoplanin,trimethoprim,staphylococcus aureus dsm 20231,-0.1665,0.0031360500313605,synergy,BJNLLBUOHPVGFT-CAYRISATSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'IEDVJHCEMCRBQM-UHFFFAOYSA-N')"
tedizolid,trimethoprim,staphylococcus aureus dsm 20231,0.2154,0.0018156079128929,antagonism,XFALPSLJIHVRKE-GFCCVEGCSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,staphylococcus aureus,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
trimethoprim,virginiamycin m1,staphylococcus aureus dsm 20231,-0.0966,0.0326809424320726,neutral,IEDVJHCEMCRBQM-UHFFFAOYSA-N,DAIKHDNSXMZDCU-FQTGFAPKSA-N,staphylococcus aureus,"('DAIKHDNSXMZDCU-FQTGFAPKSA-N', 'IEDVJHCEMCRBQM-UHFFFAOYSA-N')"
tedizolid,triclosan,staphylococcus aureus dsm 20231,-0.1529,0.0095162897503353,synergy,XFALPSLJIHVRKE-GFCCVEGCSA-N,XEFQLINVKFYRCS-UHFFFAOYSA-N,staphylococcus aureus,"('XEFQLINVKFYRCS-UHFFFAOYSA-N', 'XFALPSLJIHVRKE-GFCCVEGCSA-N')"
amoxicillin,auranofin,streptococcus pneumoniae,0.1781,0.0025043853230571,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,AUJRCFUBUPVWSZ-XTZHGVARSA-M,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,azithromycin,streptococcus pneumoniae,0.1558,0.0025043853230571,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,MQTOSJVFKKJCRP-BICOPXKESA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
amoxicillin,clindamycin,streptococcus pneumoniae,0.1507,0.004448966868019,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,streptococcus pneumoniae,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,clarithromycin,streptococcus pneumoniae,0.1775,0.0015126487351264,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,AGOYDEPGAOXOCK-KCBOHYOISA-N,streptococcus pneumoniae,"('AGOYDEPGAOXOCK-KCBOHYOISA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
amoxicillin,fosfomycin,streptococcus pneumoniae,-0.1129,0.0061323597369992,synergy,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,YMDXZJFXQJVXBF-STHAYSLISA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'YMDXZJFXQJVXBF-STHAYSLISA-N')"
amoxicillin,lincomycin,streptococcus pneumoniae,0.2269,0.0015126487351264,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,OJMMVQQUTAEWLP-KIDUDLJLSA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'OJMMVQQUTAEWLP-KIDUDLJLSA-N')"
amoxicillin,linezolid,streptococcus pneumoniae,0.2245,0.0015126487351264,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
amoxicillin,nitrofurantoin,streptococcus pneumoniae,0.1096,0.0025043853230571,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
amoxicillin,novobiocin,streptococcus pneumoniae,0.1252,0.0303744725929014,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
amoxicillin,puromycin,streptococcus pneumoniae,0.2769,0.0015126487351264,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,RXWNCPJZOCPEPQ-NVWDDTSBSA-N,streptococcus pneumoniae,"('LSQZJLSUYDQPKJ-NJBDSQKTSA-N', 'RXWNCPJZOCPEPQ-NVWDDTSBSA-N')"
amoxicillin,trimethoprim,streptococcus pneumoniae,0.1741,0.0181310636059682,antagonism,LSQZJLSUYDQPKJ-NJBDSQKTSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,streptococcus pneumoniae,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'LSQZJLSUYDQPKJ-NJBDSQKTSA-N')"
acetylsalicylic acid,bacitracin,streptococcus pneumoniae,0.1646,0.0015126487351264,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,CLKOFPXJLQSYAH-ABRJDSQDSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'CLKOFPXJLQSYAH-ABRJDSQDSA-N')"
acetylsalicylic acid,cccp,streptococcus pneumoniae,-0.1612,0.0015126487351264,synergy,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,UGTJLJZQQFGTJD-UHFFFAOYSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
acetylsalicylic acid,ciprofloxacin,streptococcus pneumoniae,0.1436,0.0070030034033633,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
acetylsalicylic acid,clindamycin,streptococcus pneumoniae,-0.105,0.0469350228097758,synergy,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
acetylsalicylic acid,cefotaxime,streptococcus pneumoniae,0.1381,0.0186537400071652,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,GPRBEKHLDVQUJE-QSWIMTSFSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'GPRBEKHLDVQUJE-QSWIMTSFSA-N')"
acetylsalicylic acid,cefepime,streptococcus pneumoniae,0.1181,0.0070030034033633,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,HVFLCNVBZFFHBT-ZKDACBOMSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'HVFLCNVBZFFHBT-ZKDACBOMSA-N')"
acetylsalicylic acid,levofloxacin,streptococcus pneumoniae,0.1419,0.0015126487351264,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'GSDSWSVVBLHKDQ-JTQLQIEISA-N')"
acetylsalicylic acid,cephalexin,streptococcus pneumoniae,0.2407,0.0035452704729527,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,ZAIPMKNFIOOWCQ-UEKVPHQBSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'ZAIPMKNFIOOWCQ-UEKVPHQBSA-N')"
acetylsalicylic acid,linezolid,streptococcus pneumoniae,0.1452,0.0448897556287537,antagonism,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,TYZROVQLWOKYKF-ZDUSSCGKSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'TYZROVQLWOKYKF-ZDUSSCGKSA-N')"
acetylsalicylic acid,trimethoprim,streptococcus pneumoniae,-0.1633,0.0015126487351264,synergy,BSYNRYMUTXBXSQ-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,streptococcus pneumoniae,"('BSYNRYMUTXBXSQ-UHFFFAOYSA-N', 'IEDVJHCEMCRBQM-UHFFFAOYSA-N')"
auranofin,ciprofloxacin,streptococcus pneumoniae,-0.1096,0.0053716219287162,synergy,AUJRCFUBUPVWSZ-XTZHGVARSA-M,MYSWGUAQZAJSOK-UHFFFAOYSA-N,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
auranofin,daptomycin,streptococcus pneumoniae,-0.1495,0.0015126487351264,synergy,AUJRCFUBUPVWSZ-XTZHGVARSA-M,DOAKLVKFURWEDJ-QCMAZARJSA-N,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'DOAKLVKFURWEDJ-QCMAZARJSA-N')"
auranofin,doxorubicin,streptococcus pneumoniae,-0.0943,0.004448966868019,neutral,AUJRCFUBUPVWSZ-XTZHGVARSA-M,AOJJSUZBOXZQNB-TZSSRYMLSA-N,streptococcus pneumoniae,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'AUJRCFUBUPVWSZ-XTZHGVARSA-M')"
auranofin,metronidazole,streptococcus pneumoniae,0.1325,0.0061323597369992,antagonism,AUJRCFUBUPVWSZ-XTZHGVARSA-M,VAOCPAMSLUNLGC-UHFFFAOYSA-N,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'VAOCPAMSLUNLGC-UHFFFAOYSA-N')"
auranofin,nitrofurantoin,streptococcus pneumoniae,-0.4209,0.0015126487351264,synergy,AUJRCFUBUPVWSZ-XTZHGVARSA-M,NXFQHRVNIOXGAQ-YCRREMRBSA-N,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
auranofin,spectinomycin,streptococcus pneumoniae,-0.1622,0.0385165187184985,synergy,AUJRCFUBUPVWSZ-XTZHGVARSA-M,UNFWWIHTNXNPBV-WXKVUWSESA-N,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
auranofin,streptomycin,streptococcus pneumoniae,-0.1625,0.0015126487351264,synergy,AUJRCFUBUPVWSZ-XTZHGVARSA-M,UCSJYZPVAKXKNQ-HZYVHMACSA-N,streptococcus pneumoniae,"('AUJRCFUBUPVWSZ-XTZHGVARSA-M', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
azithromycin,cycloserine d,streptococcus pneumoniae,0.1349,0.0015126487351264,antagonism,MQTOSJVFKKJCRP-BICOPXKESA-N,DYDCUQKUCUHJBH-UWTATZPHSA-N,streptococcus pneumoniae,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
azithromycin,fusidic acid,streptococcus pneumoniae,-0.0761,0.0253162968222006,neutral,MQTOSJVFKKJCRP-BICOPXKESA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,streptococcus pneumoniae,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
azithromycin,metronidazole,streptococcus pneumoniae,0.1015,0.0025043853230571,antagonism,MQTOSJVFKKJCRP-BICOPXKESA-N,VAOCPAMSLUNLGC-UHFFFAOYSA-N,streptococcus pneumoniae,"('MQTOSJVFKKJCRP-BICOPXKESA-N', 'VAOCPAMSLUNLGC-UHFFFAOYSA-N')"
azithromycin,nitrofurantoin,streptococcus pneumoniae,-0.2155,0.0015126487351264,synergy,MQTOSJVFKKJCRP-BICOPXKESA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,streptococcus pneumoniae,"('MQTOSJVFKKJCRP-BICOPXKESA-N', 'NXFQHRVNIOXGAQ-YCRREMRBSA-N')"
azithromycin,trimethoprim,streptococcus pneumoniae,-0.0811,0.0125456648647931,neutral,MQTOSJVFKKJCRP-BICOPXKESA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,streptococcus pneumoniae,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'MQTOSJVFKKJCRP-BICOPXKESA-N')"
bacitracin,ciprofloxacin,streptococcus pneumoniae,-0.1298,0.0015126487351264,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,streptococcus pneumoniae,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
bacitracin,gentamicin,streptococcus pneumoniae,-0.1489,0.0109085245321622,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,streptococcus pneumoniae,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'CLKOFPXJLQSYAH-ABRJDSQDSA-N')"
bacitracin,spectinomycin,streptococcus pneumoniae,-0.1863,0.0202876708037351,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,UNFWWIHTNXNPBV-WXKVUWSESA-N,streptococcus pneumoniae,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'UNFWWIHTNXNPBV-WXKVUWSESA-N')"
bacitracin,streptomycin,streptococcus pneumoniae,-0.1457,0.0015126487351264,synergy,CLKOFPXJLQSYAH-ABRJDSQDSA-N,UCSJYZPVAKXKNQ-HZYVHMACSA-N,streptococcus pneumoniae,"('CLKOFPXJLQSYAH-ABRJDSQDSA-N', 'UCSJYZPVAKXKNQ-HZYVHMACSA-N')"
benzalkonium,ciprofloxacin,streptococcus pneumoniae,0.1659,0.0015126487351264,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,streptococcus pneumoniae,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,egcg,streptococcus pneumoniae,0.3996,0.0015126487351264,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,WMBWREPUVVBILR-WIYYLYMNSA-N,streptococcus pneumoniae,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'WMBWREPUVVBILR-WIYYLYMNSA-N')"
benzalkonium,levofloxacin,streptococcus pneumoniae,0.2089,0.0015126487351264,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,streptococcus pneumoniae,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,miconazole,streptococcus pneumoniae,-0.162,0.010145814686824,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,BYBLEWFAAKGYCD-UHFFFAOYSA-N,streptococcus pneumoniae,"('BYBLEWFAAKGYCD-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,novobiocin,streptococcus pneumoniae,-0.2033,0.0015126487351264,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,streptococcus pneumoniae,"('VVZBFOKBSDGVGZ-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
benzalkonium,oxacillin,streptococcus pneumoniae,-0.1605,0.0327255735964865,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,UWYHMGVUTGAWSP-JKIFEVAISA-N,streptococcus pneumoniae,"('UWYHMGVUTGAWSP-JKIFEVAISA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,trimethoprim,streptococcus pneumoniae,0.2039,0.0093143395020103,antagonism,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,streptococcus pneumoniae,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
benzalkonium,vancomycin,streptococcus pneumoniae,-0.1395,0.0186537400071652,synergy,VVZBFOKBSDGVGZ-UHFFFAOYSA-N,MYPYJXKWCTUITO-LYRMYLQWSA-N,streptococcus pneumoniae,"('MYPYJXKWCTUITO-LYRMYLQWSA-N', 'VVZBFOKBSDGVGZ-UHFFFAOYSA-N')"
cccp,clindamycin,streptococcus pneumoniae,-0.1379,0.0015126487351264,synergy,UGTJLJZQQFGTJD-UHFFFAOYSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,streptococcus pneumoniae,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,fusidic acid,streptococcus pneumoniae,0.1221,0.0015126487351264,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,streptococcus pneumoniae,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
cccp,novobiocin,streptococcus pneumoniae,0.1642,0.0015126487351264,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,streptococcus pneumoniae,"('UGTJLJZQQFGTJD-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
cccp,oxacillin,streptococcus pneumoniae,0.1204,0.0053716219287162,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,UWYHMGVUTGAWSP-JKIFEVAISA-N,streptococcus pneumoniae,"('UGTJLJZQQFGTJD-UHFFFAOYSA-N', 'UWYHMGVUTGAWSP-JKIFEVAISA-N')"
cccp,trimethoprim,streptococcus pneumoniae,0.1835,0.0061323597369992,antagonism,UGTJLJZQQFGTJD-UHFFFAOYSA-N,IEDVJHCEMCRBQM-UHFFFAOYSA-N,streptococcus pneumoniae,"('IEDVJHCEMCRBQM-UHFFFAOYSA-N', 'UGTJLJZQQFGTJD-UHFFFAOYSA-N')"
chloramphenicol,clindamycin,streptococcus pneumoniae,0.1552,0.0015126487351264,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,streptococcus pneumoniae,"('KDLRVYVGXIQJDK-AWPVFWJPSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
cefotaxime,chloramphenicol,streptococcus pneumoniae,0.1575,0.004448966868019,antagonism,GPRBEKHLDVQUJE-QSWIMTSFSA-N,WIIZWVCIJKGZOK-RKDXNWHRSA-N,streptococcus pneumoniae,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,daptomycin,streptococcus pneumoniae,-0.1343,0.0246282094479628,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,DOAKLVKFURWEDJ-QCMAZARJSA-N,streptococcus pneumoniae,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,cycloserine d,streptococcus pneumoniae,0.141,0.0173468891642946,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,DYDCUQKUCUHJBH-UWTATZPHSA-N,streptococcus pneumoniae,"('DYDCUQKUCUHJBH-UWTATZPHSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,doxorubicin,streptococcus pneumoniae,-0.1266,0.0015126487351264,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,AOJJSUZBOXZQNB-TZSSRYMLSA-N,streptococcus pneumoniae,"('AOJJSUZBOXZQNB-TZSSRYMLSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
cefepime,chloramphenicol,streptococcus pneumoniae,0.1489,0.0015126487351264,antagonism,HVFLCNVBZFFHBT-ZKDACBOMSA-N,WIIZWVCIJKGZOK-RKDXNWHRSA-N,streptococcus pneumoniae,"('HVFLCNVBZFFHBT-ZKDACBOMSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,fusidic acid,streptococcus pneumoniae,-0.1034,0.0192427659888878,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,IECPWNUMDGFDKC-MZJAQBGESA-N,streptococcus pneumoniae,"('IECPWNUMDGFDKC-MZJAQBGESA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,gentamicin,streptococcus pneumoniae,-0.1621,0.016555487308412,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,CEAZRRDELHUEMR-UHFFFAOYSA-N,streptococcus pneumoniae,"('CEAZRRDELHUEMR-UHFFFAOYSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,mitomycin c,streptococcus pneumoniae,-0.0831,0.0192427659888878,neutral,WIIZWVCIJKGZOK-RKDXNWHRSA-N,NWIBSHFKIJFRCO-WUDYKRTCSA-N,streptococcus pneumoniae,"('NWIBSHFKIJFRCO-WUDYKRTCSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,pseudomonic acid,streptococcus pneumoniae,0.172,0.0015126487351264,antagonism,WIIZWVCIJKGZOK-RKDXNWHRSA-N,MINDHVHHQZYEEK-HBBNESRFSA-N,streptococcus pneumoniae,"('MINDHVHHQZYEEK-HBBNESRFSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,nitrofurantoin,streptococcus pneumoniae,-0.1574,0.0015126487351264,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,NXFQHRVNIOXGAQ-YCRREMRBSA-N,streptococcus pneumoniae,"('NXFQHRVNIOXGAQ-YCRREMRBSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
chloramphenicol,novobiocin,streptococcus pneumoniae,-0.1107,0.0025043853230571,synergy,WIIZWVCIJKGZOK-RKDXNWHRSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,streptococcus pneumoniae,"('WIIZWVCIJKGZOK-RKDXNWHRSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
chloramphenicol,teicoplanin,streptococcus pneumoniae,-0.0708,0.0474373057393907,neutral,WIIZWVCIJKGZOK-RKDXNWHRSA-N,BJNLLBUOHPVGFT-CAYRISATSA-N,streptococcus pneumoniae,"('BJNLLBUOHPVGFT-CAYRISATSA-N', 'WIIZWVCIJKGZOK-RKDXNWHRSA-N')"
cefotaxime,ciprofloxacin,streptococcus pneumoniae,0.1541,0.0202876708037351,antagonism,GPRBEKHLDVQUJE-QSWIMTSFSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,streptococcus pneumoniae,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,daptomycin,streptococcus pneumoniae,-0.2246,0.0025043853230571,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,DOAKLVKFURWEDJ-QCMAZARJSA-N,streptococcus pneumoniae,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
cefepime,ciprofloxacin,streptococcus pneumoniae,0.1472,0.0078375582130906,antagonism,HVFLCNVBZFFHBT-ZKDACBOMSA-N,MYSWGUAQZAJSOK-UHFFFAOYSA-N,streptococcus pneumoniae,"('HVFLCNVBZFFHBT-ZKDACBOMSA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,levofloxacin,streptococcus pneumoniae,-0.1662,0.0015126487351264,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,GSDSWSVVBLHKDQ-JTQLQIEISA-N,streptococcus pneumoniae,"('GSDSWSVVBLHKDQ-JTQLQIEISA-N', 'MYSWGUAQZAJSOK-UHFFFAOYSA-N')"
ciprofloxacin,novobiocin,streptococcus pneumoniae,-0.1607,0.0015126487351264,synergy,MYSWGUAQZAJSOK-UHFFFAOYSA-N,YJQPYGGHQPGBLI-KGSXXDOSSA-N,streptococcus pneumoniae,"('MYSWGUAQZAJSOK-UHFFFAOYSA-N', 'YJQPYGGHQPGBLI-KGSXXDOSSA-N')"
cefotaxime,clindamycin,streptococcus pneumoniae,0.113,0.0327255735964865,antagonism,GPRBEKHLDVQUJE-QSWIMTSFSA-N,KDLRVYVGXIQJDK-AWPVFWJPSA-N,streptococcus pneumoniae,"('GPRBEKHLDVQUJE-QSWIMTSFSA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
clindamycin,daptomycin,streptococcus pneumoniae,-0.1187,0.0148813822321472,synergy,KDLRVYVGXIQJDK-AWPVFWJPSA-N,DOAKLVKFURWEDJ-QCMAZARJSA-N,streptococcus pneumoniae,"('DOAKLVKFURWEDJ-QCMAZARJSA-N', 'KDLRVYVGXIQJDK-AWPVFWJPSA-N')"
