drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
ceftazidime,ORFOPKXBNMVMKC-DWVKKRMSSA-N,A4,-0.084036209,-0.044063762,0.101458557,-0.101460516,-0.095934108,-0.013063156,-0.098669812,0.101457305,0.089331746,0.10029792,-0.087268859,0.100130446,0.053748187,0.100721866,0.01763732,0.019609928,-0.028812665,-0.071689062,-0.100974433,-0.05478622,-0.101296097,0.034764688,0.077424496,0.099109016,0.077138402,-0.063693807,0.101139203,-0.101446241,-0.098277919,0.078483082,-0.101281904,-0.02508394,-0.100040846,0.101462387,-0.101342127,-0.090757936,0.101461314,0.101467013,0.101291917,-0.101274058,0.032166265,-0.101449229,-0.093031824,-0.036481194,0.100852981,-0.099665858,0.101442002,0.101247653,0.058919806,0.101322711,-0.099039815,0.008275665,0.100291945,-0.087945908,-0.062393516,0.001586759,0.082047254,0.022729281,0.098923199,0.095002852,0.081384644,0.097550936,-0.099550188,-0.101458475,-0.101462916,0.024860932,0.101127878,0.101465032,0.099672996,0.101333134,-0.013743972,-0.059182171,0.101382457,0.101462856,-0.101462938,-0.076420285,-0.028257266,-0.101457722,-0.082144618,-0.101405911,-0.098290555,-0.101455912,-0.093013003,-0.093221039,0.099133655,-0.097034216,0.101467013,-0.101459324,0.101466902,0.101421528,-0.101016812,-0.101458326,0.084521554,-0.101260528,-0.096195698,-0.001565765,-0.099848531,-0.097804122,0.101452962,0.101356827,0.101443276,0.101308465,0.08615312,0.101466909,0.101154812,0.098898746,0.101393439,0.101405919,0.099174306,-0.090007573,0.101453155,-0.101318263,-0.035555165,-0.101466708,0.10144297,0.100988656,0.101458833,-0.098899573,-0.08742708,0.095500968,-0.08044488,0.03513642,0.090332121,-0.005803556,-0.019871335,-0.101466842,-0.101450711,0.100433879
ceftibuten,UNJFKXSSGBWRBZ-BJCIPQKHSA-N,A4,-0.106953338,0.084145442,0.105756588,-0.107073441,0.104721226,-0.098488458,-0.106012248,-0.008993449,0.072425164,-0.084620193,-0.10581553,0.001094633,-0.106933802,0.107218988,0.052941117,0.028463963,-0.04432667,0.092155039,-0.010091912,-0.044972397,0.001710937,0.04042609,0.107084453,0.104294635,0.105038293,0.083784766,0.100662827,-0.107100293,-0.087810919,-0.081186838,-0.10689044,-0.013357511,-0.030327333,0.106052198,-0.102825053,-0.091280974,0.1069047,0.107216336,0.097184189,-0.072178565,0.104942918,-0.074570507,-0.101102836,-0.106727436,-0.083164819,-0.064633213,0.031746544,-0.045778725,-0.013901227,0.104306929,-0.024448173,0.090024419,0.03071052,-0.064622037,0.107220128,0.083774462,-0.027354954,0.009270612,0.107206963,0.096124567,0.106855221,-0.107044332,-0.039678674,-0.107164636,-0.106676847,0.080821387,0.085149065,0.107196867,-0.08690872,0.10708876,0.083960004,0.031777687,0.076093599,0.106761783,-0.106482513,0.085128538,0.012957395,-0.106719404,0.100468695,-0.099007532,-0.107218534,-0.106691405,0.10419178,-0.094442166,0.035888027,-0.104350068,0.055242687,-0.101137511,0.107220642,0.107214659,-0.107177347,-0.106689677,0.098954365,-0.106480516,0.005855256,0.105877243,-0.107135586,-0.000101007,-0.095336102,0.107220918,0.090296552,0.106584556,0.103052244,0.096057698,-0.056488063,0.107205048,0.106464773,0.105295457,0.106097825,-0.024915025,0.096739076,-0.103277214,-0.105672315,-0.107141063,0.087915532,-0.08281444,0.099676386,-0.101421542,0.063322991,0.107095033,0.007190981,-0.088632002,0.106793515,-0.020279367,0.098899208,-0.107185178,-0.102209099,0.102530852
ceftiofur,ZBHXIWJRIFEVQY-IHMPYVIRSA-N,A4,-0.097142018,0.028583547,0.105998047,-0.105692804,0.075760432,-0.085949823,-0.105478697,0.105475597,0.085971147,0.042376269,-0.100042887,0.097252116,-0.063330211,0.105463751,-0.037462272,0.049577601,-0.05820233,-0.046333432,-0.101417735,-0.047960442,-0.078511275,-0.081322089,0.10127984,0.103669956,0.099686891,-0.003361535,0.103887431,-0.105920479,-0.099289596,0.078584813,-0.10158015,0.001237665,-0.100332014,0.105798572,-0.105879769,-0.091438852,0.106045261,0.10607864,0.103038296,-0.092444427,0.075630046,-0.104375914,-0.091782063,-0.080945671,0.08192277,-0.101332195,0.101372987,0.103206798,-0.005650384,0.104972698,-0.063041493,0.026860086,0.09495829,-0.097864196,0.104718708,0.05327535,-0.019503305,0.047461431,0.10566438,0.103306271,0.103947014,-0.091102153,-0.093721911,-0.106072135,-0.105853654,0.002682905,0.033358686,0.105925433,-0.003478805,0.105911016,0.004556916,0.065964311,0.103015825,0.10599032,-0.105834283,-0.004739445,-0.026819415,-0.105769008,-0.020500153,-0.10520383,-0.10606841,-0.103091314,-0.070850477,-0.061482169,0.101610474,-0.101400807,0.102798611,-0.106047437,0.10607785,0.106056593,-0.105924033,-0.105820403,0.058503207,-0.105094627,-0.079651929,0.090914786,-0.105707258,-0.0445363,0.089180253,0.106072001,0.105802871,0.101155072,0.082785681,0.106028937,0.051910765,0.105337292,0.105619043,0.105972469,0.104265079,-0.09706302,0.103630669,-0.105748735,-0.100190505,-0.106059946,0.09810321,0.033353504,0.101464659,-0.075412251,0.052853983,0.10502246,-0.012416911,0.010639522,0.101123765,-0.092953973,0.054750152,-0.106077179,-0.106006645,0.104504012
ceftizoxime,NNULBSISHYWZJU-LLKWHZGFSA-N,A4,-0.102801949,0.049802545,0.104860261,-0.104843646,0.076837465,-0.101557955,-0.099143058,0.093453534,0.080771133,-0.080604762,-0.10326869,0.075002901,-0.1001992,0.1050101,0.054261792,0.057255495,0.094398335,-0.01757198,-0.097946972,-0.031666562,-0.095213272,0.026671847,0.103082664,0.05542827,0.098546714,0.042093165,0.100798286,-0.104850113,-0.096927844,-0.057174463,-0.104349919,-0.032104045,-0.030851193,0.104864754,-0.104235314,-0.075211905,0.105076998,0.10508246,0.102286138,-0.103709362,0.102817386,-0.090000793,-0.093629837,-0.101227105,0.042398348,-0.083907664,0.103206187,0.098101005,-0.030019864,0.103723891,0.007457922,0.100026302,0.103886969,-0.097641006,0.104851916,0.09136197,-0.012208089,-0.028227571,0.105046853,0.103526868,0.103671633,-0.100392155,-0.097306617,-0.105059445,-0.10306067,-0.059885129,0.100897476,0.105040856,0.009269563,0.104578085,0.016010724,0.003617135,0.097448364,0.105065554,-0.104963951,0.065332755,-0.0411653,-0.104973294,0.065130472,-0.10395252,-0.10508018,-0.104860261,0.076636337,-0.089401476,0.099202491,-0.103861772,0.101945184,-0.100449689,0.105082467,0.105081752,-0.105038658,-0.104978099,-0.008791517,-0.104193605,0.085926645,0.101519212,-0.104367957,0.01229325,0.027613983,0.105066784,0.104423359,0.103102297,0.08216463,0.104836144,-0.028879292,0.105015375,0.104886942,0.104355872,0.104584739,0.053905867,0.104661115,-0.104370177,-0.060562521,-0.105070196,0.102544613,0.007656525,0.103067704,-0.083825342,-0.086414352,0.103635676,0.066406086,0.018597696,0.098547459,0.06766028,0.076697432,-0.105081566,-0.104809523,0.0966902
ceftobiprole,VOAZJEPQLGBXGO-SDAWRPRTSA-N,A4,-0.101547301,0.012724786,0.101647161,-0.100459427,0.098426454,-0.0818021,-0.101675369,0.101258658,-0.06773793,-0.054551624,-0.100440875,0.095598027,-0.073482193,0.101651646,-0.015713131,0.040905822,-0.01347963,-0.077371366,-0.100927651,-0.097399384,-0.09960255,0.093759514,0.10173589,0.004352398,0.095505588,0.063370503,0.082569242,-0.09855286,-0.10041552,0.096088603,-0.100257345,0.023532975,-0.097312197,0.101189733,-0.100527652,-0.092868097,0.101740323,0.101748638,0.095445909,0.018870518,0.097291015,-0.059101757,-0.018995417,-0.061621986,0.079843976,-0.099299595,0.05212852,0.09433268,0.02135326,0.100405209,-0.100018442,0.009332791,0.065287575,-0.099362522,0.101022467,0.093523532,-0.085671239,0.047500733,0.101733595,0.084514804,0.099376604,-0.10076268,-0.100279041,-0.101748705,-0.100774445,-0.080450915,0.096062444,0.101585805,0.086451508,0.100200132,-0.096393175,0.099558212,0.078095853,0.101746134,-0.101744637,0.101179458,-0.043252185,-0.098897018,-0.081052519,-0.101669796,-0.101711497,-0.101333588,0.080311298,-0.101152726,0.071882688,-0.09373939,0.099136114,-0.099332377,0.101748846,0.101748593,-0.101747744,-0.100424252,0.068823069,-0.101721264,0.064483464,0.092310831,-0.101062708,-0.099789724,0.099748157,0.101667359,0.097573876,0.0973223,-0.02253958,0.101585746,-0.038007185,0.101658948,0.100180209,0.098042645,0.081270255,-0.054453988,0.092647336,-0.100766398,-0.100328207,-0.101744398,0.099217087,-0.07496801,0.100142255,-0.100837439,-0.066337086,0.10126172,0.068721443,-0.070678733,0.083625063,-0.068088032,0.084418237,-0.101747319,-0.100977778,0.10122703
ceftobiprole medocaril,MFAWUGGPPMTWPU-LCJFHXTKSA-M,A4,-0.090848297,0.009824766,0.103614815,-0.103959844,-0.103745468,-0.001693397,-0.098427758,0.103504688,0.013622119,0.101603508,-0.088274367,0.057367858,0.028985757,0.096727654,0.029824391,0.040383395,-0.065744907,-0.077314079,-0.103757106,-0.101953156,-0.101888388,0.021338785,-0.026353693,0.089342512,0.08502914,-0.077401444,0.103898048,-0.103593156,0.011678329,-0.015448424,-0.099803582,-0.084850058,-0.102497138,0.103964597,-0.097807303,-0.100130886,0.103816934,0.104004703,0.103835329,-0.098917902,0.084600791,-0.10297811,-0.043141022,0.022560611,0.101436101,-0.088413,0.102174014,0.103826627,0.043813273,0.103927061,-0.034823984,-0.056289822,0.093721561,-0.089595877,-0.101146035,-0.064668722,0.095643088,0.10086643,0.101427533,0.015582785,0.014627465,0.101132184,-0.090244032,-0.103899568,-0.104000218,0.075356945,0.10351745,0.103978813,0.102455109,0.103259966,-0.066408582,-0.044653796,0.103945903,0.103992611,-0.103975832,-0.100993723,-0.004741089,-0.103492178,-0.011337405,-0.10234537,-0.078664005,-0.103967182,-0.083607763,-0.102951072,0.09986078,-0.101860322,0.104005292,-0.10397765,0.104005031,0.101693444,-0.099965811,-0.103870854,-0.063835487,-0.103323422,-0.102609836,-0.033430297,-0.100722022,-0.101055957,0.10397549,0.100446977,0.099017486,0.098150022,0.103070699,0.104002319,0.103769459,0.103791527,0.103141174,0.102409579,0.097164765,-0.089932874,0.103648856,-0.103488632,0.069063798,-0.10399884,0.102756873,0.103564009,0.103911892,-0.096289054,-0.102851674,0.085879713,-0.02733532,0.034212265,-0.031406641,-0.045389593,0.040779039,-0.104003973,-0.103733845,0.09977895
ceftolozane,JHFNIHVVXRKLEF-DCZLAGFPSA-N,A4,-0.095246896,0.093555562,0.095441028,-0.095464073,-0.00534798,0.095379561,-0.095454857,0.095456809,-0.038003497,0.092792422,-0.091498621,0.05314824,0.001549384,0.095412418,0.095348984,-0.094370194,-0.093576983,-0.095430695,-0.09336552,-0.09541811,-0.093563557,-0.01876447,0.09546382,0.095463149,0.062781841,-0.076481551,0.08707568,-0.091239482,-0.095459871,0.095434949,-0.092642792,0.082378283,-0.095270142,0.074194998,-0.095442653,-0.085069679,0.095462747,0.095464073,0.095462024,-0.063573733,-0.075529702,-0.095463187,-0.089586273,-0.095293604,0.095457144,-0.095455147,0.095382407,0.081724681,0.095438749,0.095464073,-0.095463872,-0.094986849,0.093442686,-0.08926864,0.033597928,0.090640336,0.095434487,0.094257638,0.047611672,-0.051311243,-0.017697398,0.025231415,-0.095463626,-0.095464058,-0.095464073,-0.095451824,0.094980024,0.095463939,0.095463969,0.095439985,-0.095462158,0.095457509,0.095461898,0.0954355,-0.095464073,0.095412828,0.087159187,-0.095453516,-0.086114012,-0.095458135,0.092090629,-0.095222779,-0.089636482,-0.083244957,0.094558418,0.094507597,0.095464073,-0.095463626,0.095464073,0.095462069,-0.079606429,-0.094651483,0.095462501,-0.095464073,-0.092708468,-0.095288724,-0.090507403,-0.095430925,0.095462963,0.095441811,0.091344267,0.095320411,0.081480533,0.095464073,0.092589475,0.095412791,0.086547501,-0.036219683,0.0182391,-0.093961008,0.073548406,0.083433576,-0.095464073,-0.095464073,0.095135957,0.094939254,0.094944067,-0.095462933,0.080446757,0.095444679,-0.093781032,0.094753638,0.095167667,0.09310022,-0.056322038,-0.095463835,-0.095460989,0.095461801
ceftriaxone,VAAUVRVFOQPIGI-SPQHTLEESA-N,A4,-0.087637164,0.044950318,0.096982479,-0.096940815,0.087094232,-0.059906598,-0.09696614,0.096974134,0.091504321,0.08449059,-0.076014511,0.096638799,0.096911125,-0.007399613,0.022665288,0.088700883,-0.095831454,-0.096628353,-0.092557237,-0.094697475,-0.090502985,-0.085419871,0.092302695,0.095519327,0.090245575,-0.040849552,0.096673578,-0.096558504,-0.096930236,0.096304245,0.048836298,0.096736044,-0.09688779,0.0965795,-0.096978799,-0.081045188,0.096971981,0.096983381,0.09687838,-0.096285015,-0.09061446,-0.096982256,-0.084457017,-0.023505328,0.096828379,-0.096909337,0.092624307,0.096494384,-0.026137557,0.096981354,-0.096797414,-0.094606064,0.091865726,-0.095990695,0.049335726,-0.022256557,-0.091059744,0.092891909,0.092771344,0.096332192,0.001392562,0.05514105,-0.096574426,-0.096983381,-0.096982799,0.06165228,-0.096467696,0.096703492,0.095218509,0.095949493,-0.096189529,0.093512155,0.096829236,0.09697143,-0.096972264,-0.081704684,0.029004591,-0.095978409,-0.094209783,-0.096982524,-0.09687683,0.030819904,-0.096973442,-0.081910729,0.096971452,0.091071919,0.096959382,-0.096983381,0.096982993,0.096959688,-0.095998429,-0.096942693,0.076153614,-0.096727379,-0.096673332,-0.06783843,-0.096402667,-0.084845372,0.096879333,0.096380666,0.096977189,0.096311033,-0.088181458,0.096982338,0.090111166,0.086991899,0.096981622,0.096978299,0.096936032,-0.096982144,0.083817624,-0.096949957,-0.096983127,-0.096983291,0.089487515,0.089102246,0.092909686,-0.001971741,0.092006877,0.096659355,-0.0871998,0.093106553,0.051249024,-0.096953399,-0.077548951,-0.096983321,-0.096983276,0.096982747
cefuroxime,JFPVXVDWJQMJEE-IZRZKJBUSA-N,A4,-0.098886907,0.044720169,0.103251986,-0.102909736,-0.093450338,-0.065625422,-0.084592789,0.103258312,0.068718031,0.091115586,-0.099608883,0.078304268,-0.09097942,0.103493385,-0.049140811,0.082731456,0.099336073,-0.066096999,-0.098041534,0.017283376,-0.101164632,0.011844862,0.100985974,0.102514736,0.011107556,-0.083008111,0.059594344,-0.103646278,-0.056482576,0.063224979,-0.103720844,-0.096779376,-0.072630554,0.103818752,-0.100536138,-0.096002713,0.103745766,0.103898905,0.094697386,-0.08518561,0.099023305,-0.099597983,-0.021393403,-0.045526527,0.095919847,-0.057306703,0.102340966,0.103233777,0.094503224,0.101199798,-0.071669817,0.100982934,0.09564551,-0.100244135,0.081849128,0.100818679,0.095317587,0.090498254,0.102821514,0.091642186,0.098221704,-0.064757921,-0.102517746,-0.103432551,-0.102651447,-0.07799235,0.103388615,0.103778489,0.095986761,0.103647046,-0.0649736,0.003958154,0.103589833,0.103878997,-0.103735238,0.077548414,-0.081726678,-0.103780679,-0.096395358,-0.101731598,-0.102838226,-0.10389296,0.052988872,-0.076747902,0.004479835,-0.100762114,0.103828304,-0.089885019,0.103893265,0.103857726,-0.102885619,-0.103233971,0.072356939,-0.103588991,0.033856731,0.036683097,-0.101015098,-0.075762987,0.10265477,0.103485316,0.099785373,0.066270567,0.097509384,0.10389623,0.02403063,0.103025496,0.055826981,0.103625394,0.051772427,0.068492964,0.10365922,-0.103580423,0.052978624,-0.103849612,0.103483193,0.082053475,0.10273096,-0.08219935,-0.087626666,0.093507618,0.085023262,0.079663731,0.081378058,0.080100171,-0.003926929,-0.103898741,-0.103496216,0.085831255
cefuroxime sodium,URDOHUPGIOGTKV-JTBFTWTJSA-M,A4,-0.088614419,-0.049376134,0.102372207,-0.103016451,-0.102294013,-0.044630405,-0.05736037,0.102492452,0.02441665,0.09940666,-0.072996885,0.025383761,0.010971819,0.081796691,0.074663095,0.025936013,0.094601035,-0.024468193,-0.101975381,-0.087296627,-0.10273955,-0.077896699,-0.06205235,0.070754431,0.088675447,-0.074254446,0.098835856,-0.10280253,0.026596708,-0.070806131,-0.102018155,-0.070592783,-0.073287614,0.102937207,-0.090659387,-0.079873912,0.103013702,0.103038311,0.102864332,-0.102653921,0.093169175,-0.101987042,-0.044353306,0.036536366,0.092054114,-0.087928191,0.102454171,0.102965094,-0.084525257,0.1030045,-0.014450571,0.083406538,0.101307146,-0.063093327,-0.099452652,-0.084962107,0.097793788,0.073780239,0.101097234,0.099523216,0.09214972,0.101785831,-0.081828907,-0.102956742,-0.102991551,0.066393092,0.102762155,0.103031322,0.103003226,0.094983011,0.069111027,-0.05175041,0.102963179,0.103018664,-0.103002839,-0.102375291,-0.064479083,-0.10281951,-0.029040113,-0.090435222,-0.094985835,-0.103023633,-0.073157214,-0.089513309,0.093790315,-0.102948777,0.103038386,-0.101097636,0.103037737,0.102881104,-0.098844618,-0.102995478,-0.088907316,-0.102584787,0.04125331,0.082474612,-0.08308626,-0.099928193,0.102709748,0.102086067,0.09965647,0.102487922,0.102198556,0.103036955,0.102379546,0.102242596,0.102855608,0.098862454,0.098776922,-0.029542929,0.103001714,-0.102660425,0.101711698,-0.103036799,0.102453023,0.101073407,0.103015162,-0.094058037,-0.102849633,0.099316977,-0.029273236,0.024890831,-0.042881571,0.065319933,0.02782052,-0.103038333,-0.102973178,0.100877263
chir-90,FQYBTYFKOHPWQT-VGSWGCGISA-N,A4,0.089563109,-0.092885092,0.092887782,0.092887782,-0.092851594,-0.092887782,-0.092887782,0.063671418,-0.092887782,0.092887782,-0.070364095,0.092887782,-0.092887782,-0.092598125,-0.092887782,0.092887782,-0.092887782,0.051991567,-0.092886269,-0.092830986,0.09275113,0.00852715,0.092887782,-0.092333302,-0.092853636,-0.092866287,0.076600388,0.092887782,0.080405772,0.092887171,-0.092860468,0.092887782,0.088121928,0.064432167,-0.092880145,-0.092887625,-0.092887625,0.069388591,-0.092887476,0.092887782,0.092887782,0.092703804,-0.0551139,-0.09273766,-0.092826314,0.092887692,-0.092887782,-0.092864089,0.027201183,0.092887782,0.091243096,-0.092887782,0.092791393,-0.09228009,0.092887782,-0.078745499,-0.092887782,0.092887573,0.092843115,-0.092838004,0.09288609,-0.092887782,-0.092887782,-0.092887782,-0.092887782,0.092887551,0.086065821,-0.092887782,-0.078251816,-0.091229454,0.092879072,-0.064492509,-0.091674142,0.092887782,-0.092799954,0.092886038,0.092768051,0.092887782,-0.086509027,-0.090086907,0.06814345,-0.092825383,0.092886604,-0.092887782,0.064152427,-0.064455442,-0.092883639,-0.077581048,-0.041022357,0.092597798,-0.092887782,-0.092887625,-0.092845164,-0.092840925,-0.092887782,0.041518547,0.092390396,-0.092887782,-0.092887782,-0.092885226,-0.092887647,-0.092864171,-0.092887662,-0.092887364,-0.092887513,-0.091180287,-0.092885695,0.092872471,0.092870235,-0.092887782,-0.092887782,-0.092887253,-0.09288542,-0.092887782,-0.092829309,-0.092887782,-0.082493268,-0.092270903,-0.092887342,-0.090491474,0.092887782,0.036034271,-0.092887782,0.09281221,0.091752768,-0.092661783,0.092886001,-0.092887625
chloramphenicol,WIIZWVCIJKGZOK-RKDXNWHRSA-N,A4,0.091161244,-0.090808615,0.091134809,0.091161117,0.089609362,-0.091161244,0.091161244,0.088935308,0.040186968,0.083635792,0.091161244,0.090080678,0.090530291,-0.091161244,-0.091161244,0.025434099,0.090761773,0.09113124,-0.090057589,-0.091160417,-0.091161244,0.091160849,-0.090336576,0.08857169,-0.09039323,0.091160163,0.090464793,0.0895814,-0.091147669,-0.091161154,-0.091132723,0.091161244,0.05216644,-0.091161244,-0.091088898,0.09095753,0.091156319,0.091161244,0.091161214,-0.091161244,0.078569695,-0.091161244,-0.091125295,-0.071586043,0.090971798,-0.073053025,-0.080020614,-0.090762511,-0.091161244,0.091161244,0.091053009,0.091161095,0.091161244,-0.090524755,-0.081223264,0.090157002,0.089983329,-0.091161244,0.091161244,0.091161244,0.09116073,0.091161191,0.084265426,-0.090898335,-0.091161244,0.083920158,-0.091161244,-0.091161244,0.091161244,-0.091161244,0.091159023,-0.091067195,0.091161244,0.091161244,-0.091122113,-0.091161244,0.091160908,-0.091161244,0.091161244,0.091161244,0.090954676,0.091161244,-0.09116111,0.014697168,0.06663081,-0.091144428,0.091153294,0.091030829,-0.08990895,0.090281911,0.091083318,-0.091161244,-0.091161244,0.091149785,-0.045608137,0.091081224,0.091161244,-0.091161244,0.074335299,-0.091161244,0.087932684,0.091137551,-0.091033556,-0.08884427,0.091161132,-0.091044657,0.081644721,0.091161117,0.091161244,-0.091161244,0.091159746,0.091147289,0.090764903,-0.091161244,0.091009974,-0.091161244,-0.088371716,0.091157839,-0.091161244,-0.091161244,0.091161244,0.091161035,-0.090985663,-0.091161154,-0.091160595,-0.09116111,-0.091161244,0.091161147
chlorhexidine,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,A4,0.09115462,-0.09115462,-0.09115462,-0.09115462,0.09115462,0.09115462,-0.091153108,-0.09115462,-0.09115462,0.083327681,-0.03554327,0.000868213,-0.070694193,0.088770293,-0.09115462,-0.09115462,0.091146171,-0.09115462,-0.09115462,-0.089557402,0.09115462,-0.09115462,0.09115462,0.09097933,0.09115462,0.091154553,-0.09115462,0.09115462,-0.09115462,-0.066808671,-0.09115462,-0.09115462,-0.09115462,-0.09115462,-0.09115462,0.09115462,0.09115462,0.09115462,-0.09115462,-0.074483112,-0.091146141,0.090915382,0.09110906,0.09115462,-0.09115462,-0.09115462,-0.09115462,-0.09115462,-0.09115462,0.09115462,0.09115462,-0.09115462,0.09115462,0.09115462,-0.08241839,0.091153726,0.09115462,-0.09115462,-0.09115462,-0.09115462,0.072338045,-0.09115462,0.09115462,0.09115462,-0.09115462,-0.008037975,-0.09115462,-0.09115462,-0.09115462,-0.09115462,-0.09115462,-0.091090545,-0.076590404,-0.018302454,-0.09115462,0.09115462,0.091002658,-0.09115462,0.09115462,0.09115462,0.09115462,0.09115462,0.09115462,0.09115462,0.09115462,0.09115462,-0.09115462,0.09115462,-0.09115462,0.09115462,-0.091154493,0.062054958,-0.09093634,0.09115462,-0.086333826,0.09115462,-0.09115462,0.09115462,-0.090995528,-0.09115462,0.09115462,0.09115462,0.09115462,0.091122903,0.09115462,0.091135494,-0.09115462,0.09115462,-0.089524984,0.091153555,0.034662388,-0.091100909,-0.09115462,-0.09115462,-0.09115462,-0.09115462,-0.09115462,0.091152802,0.09115462,-0.09115462,-0.09115462,-0.090985395,0.09115462,0.09115462,0.091152392,0.09115462,0.09115462,-0.09115462
